id,loss,baseline
sample_1721_1721,-1635.0249,0.28105008602142334
sample_1722_1722,-2240.824,0.2773076891899109
sample_1723_1723,-1579.862,0.28513282537460327
sample_1724_1724,-1606.4788,0.2849595546722412
sample_1725_1725,-1817.6194,0.2772613763809204
sample_1726_1726,-1496.3623,0.2862181067466736
sample_1727_1727,-1013.6581,0.28574782609939575
sample_1728_1728,-1435.9958,0.28516584634780884
sample_1729_1729,-1083.2261,0.27989357709884644
sample_1730_1730,-1072.475,0.2812880873680115
sample_1731_1731,-997.1361,0.28406184911727905
sample_1732_1732,-1115.4944,0.2865268588066101
sample_1733_1733,-950.8151,0.2831035852432251
sample_1734_1734,-1496.8615,0.2822313904762268
sample_1735_1735,-840.3299,0.28305184841156006
sample_1736_1736,-1560.1958,0.2778661251068115
sample_1737_1737,-448.11383,0.28575587272644043
sample_1738_1738,-1686.1974,0.28157180547714233
sample_1739_1739,-1145.7343,0.281768798828125
sample_1740_1740,-1150.5532,0.2819860577583313
sample_1741_1741,-666.8629,0.2823365330696106
sample_1742_1742,-610.47253,0.28250646591186523
sample_1743_1743,-1322.2203,0.278724730014801
sample_1744_1744,-1409.7175,0.278095006942749
sample_1745_1745,-1008.449,0.28540873527526855
sample_1746_1746,-1608.0842,0.28066766262054443
sample_1747_1747,-949.70483,0.2851727604866028
sample_1748_1748,-653.37897,0.28196603059768677
sample_1749_1749,-1481.9982,0.28061771392822266
sample_1750_1750,-1764.9266,0.27904343605041504
sample_1751_1751,-1381.3643,0.28275448083877563
sample_1752_1752,-1579.5314,0.28118109703063965
sample_1753_1753,-1573.7291,0.2791154384613037
sample_1754_1754,-1254.6531,0.279285728931427
sample_1755_1755,-1811.0015,0.2773529291152954
sample_1756_1756,-1683.3127,0.2775459885597229
sample_1757_1757,-1000.5015,0.2782682776451111
sample_1758_1758,-985.3591,0.2819717526435852
sample_1759_1759,-1606.949,0.2798687219619751
sample_1760_1760,-1063.2219,0.2887834906578064
sample_1761_1761,-1095.7323,0.2837015390396118
sample_1762_1762,-1044.6294,0.2933817505836487
sample_1763_1763,-1288.3334,0.28078967332839966
sample_1764_1764,-1401.579,0.28288018703460693
sample_1765_1765,-805.65686,0.28492969274520874
sample_1766_1766,-1462.5756,0.2843601107597351
sample_1767_1767,-884.6025,0.28259891271591187
sample_1768_1768,-1017.5165,0.28416526317596436
sample_1769_1769,-1162.0594,0.2805020809173584
sample_1770_1770,-1203.3157,0.2822231650352478
sample_1771_1771,-1598.371,0.27821826934814453
sample_1772_1772,-1327.7828,0.28283101320266724
sample_1773_1773,-1520.8019,0.2817850708961487
sample_1774_1774,-1551.5101,0.2754623293876648
sample_1775_1775,-1049.9226,0.27999162673950195
sample_1776_1776,-1181.44,0.28283971548080444
sample_1777_1777,-698.862,0.28361958265304565
sample_1778_1778,-918.7545,0.28133678436279297
sample_1779_1779,-1169.2529,0.2848755121231079
sample_1780_1780,-1396.1079,0.28224003314971924
sample_1781_1781,-1259.7539,0.28117650747299194
sample_1782_1782,-1053.4142,0.28501129150390625
sample_1783_1783,-1018.4405,0.28287196159362793
sample_1784_1784,-304.58267,0.2788364291191101
sample_1785_1785,-1795.2059,0.28224486112594604
sample_1786_1786,-1239.8601,0.2815704941749573
sample_1787_1787,-1061.7356,0.2886542081832886
sample_1788_1788,-2055.1755,0.2806525230407715
sample_1789_1789,-1494.9459,0.2804361581802368
sample_1790_1790,-1355.8843,0.28164684772491455
sample_1791_1791,-1152.9296,0.28865331411361694
sample_1792_1792,-1094.7749,0.2768244743347168
sample_1793_1793,-1284.9233,0.28015458583831787
sample_1794_1794,-1307.1674,0.28232675790786743
sample_1795_1795,-1797.3881,0.2830674648284912
sample_1796_1796,-2081.2417,0.2784304618835449
sample_1797_1797,-1520.4084,0.28174853324890137
sample_1798_1798,-1217.6288,0.27694201469421387
sample_1799_1799,-1124.0613,0.2871890068054199
sample_1800_1800,-591.5664,0.29335516691207886
sample_1801_1801,-1484.306,0.28080540895462036
sample_1802_1802,-1611.9227,0.2823498845100403
sample_1803_1803,-1201.8276,0.28192585706710815
sample_1804_1804,-723.61066,0.2838318347930908
sample_1805_1805,-945.1794,0.28526079654693604
sample_1806_1806,-1309.5983,0.2830162048339844
sample_1807_1807,-1476.3987,0.2832419276237488
sample_1808_1808,-1677.1746,0.2830505967140198
sample_1809_1809,-1092.3241,0.2806735038757324
sample_1810_1810,-470.2712,0.2822467088699341
sample_1811_1811,-1216.3582,0.2794172763824463
sample_1812_1812,-1524.5393,0.285081684589386
sample_1813_1813,-659.1068,0.2825506329536438
sample_1814_1814,-1119.7964,0.2864994406700134
sample_1815_1815,-892.1548,0.2783971428871155
sample_1816_1816,-391.84296,0.2830843925476074
sample_1817_1817,-1125.5542,0.2850228548049927
sample_1818_1818,-875.5099,0.2859252095222473
sample_1819_1819,-1500.7754,0.2776421308517456
sample_1820_1820,-1121.5631,0.27999478578567505
sample_1821_1821,-1845.5889,0.2796422243118286
sample_1822_1822,-1333.5354,0.28953397274017334
sample_1823_1823,-1187.262,0.2852363586425781
sample_1824_1824,-867.9334,0.2866207957267761
sample_1825_1825,-1417.1967,0.2830389738082886
sample_1826_1826,-1201.2021,0.28598636388778687
sample_1827_1827,-950.4945,0.2810230255126953
sample_1828_1828,-1016.39667,0.28399842977523804
sample_1829_1829,-1099.251,0.28339600563049316
sample_1830_1830,-684.0034,0.2767038345336914
sample_1831_1831,-1990.9045,0.27945733070373535
sample_1832_1832,-659.1725,0.277510404586792
sample_1833_1833,-1242.8932,0.27940303087234497
sample_1834_1834,-1001.2908,0.28363364934921265
sample_1835_1835,-1102.1532,0.2904425263404846
sample_1836_1836,-1154.1473,0.27969157695770264
sample_1837_1837,-1517.4172,0.28464996814727783
sample_1838_1838,-1142.2754,0.28518038988113403
sample_1839_1839,-1426.519,0.27976322174072266
sample_1840_1840,-2414.9375,0.27854591608047485
sample_1841_1841,-1539.4958,0.2798980474472046
sample_1842_1842,-926.6384,0.28033947944641113
sample_1843_1843,-1487.925,0.282467782497406
sample_1844_1844,-1275.3265,0.2796962261199951
sample_1845_1845,-1872.1154,0.28250133991241455
sample_1846_1846,-1156.877,0.2807026505470276
sample_1847_1847,-849.7735,0.2912254333496094
sample_1848_1848,-1826.6155,0.2763989567756653
sample_1849_1849,-1441.5651,0.2836994528770447
sample_1850_1850,-1928.1432,0.2797171473503113
sample_1851_1851,-1448.024,0.28599095344543457
sample_1852_1852,-1310.0928,0.2799803614616394
sample_1853_1853,-857.15576,0.28744566440582275
sample_1854_1854,-2259.0872,0.2812190651893616
sample_1855_1855,-1031.4086,0.28700435161590576
sample_1856_1856,-1512.1709,0.2850021719932556
sample_1857_1857,-398.354,0.2863326668739319
sample_1858_1858,-2314.623,0.2824089527130127
sample_1859_1859,-1339.1884,0.2863544821739197
sample_1860_1860,-1566.6787,0.2776942849159241
sample_1861_1861,-912.6635,0.28287965059280396
sample_1862_1862,-837.2805,0.28593534231185913
sample_1863_1863,-1437.0359,0.2827758193016052
sample_1864_1864,-983.1468,0.28687018156051636
sample_1865_1865,-736.7252,0.27976125478744507
sample_1866_1866,-1400.5858,0.2809078097343445
sample_1867_1867,-810.01654,0.2860798239707947
sample_1868_1868,-1779.2555,0.28407418727874756
sample_1869_1869,-1582.0953,0.27915287017822266
sample_1870_1870,-692.08887,0.28262823820114136
sample_1871_1871,-1287.0289,0.27907270193099976
sample_1872_1872,-935.40173,0.27832621335983276
sample_1873_1873,-1315.7555,0.2889614701271057
sample_1874_1874,-1942.948,0.2855139970779419
sample_1875_1875,-1013.0338,0.2861161231994629
sample_1876_1876,-1161.859,0.28561246395111084
sample_1877_1877,-1632.1797,0.2813653349876404
sample_1878_1878,-1968.425,0.2779550552368164
sample_1879_1879,-1253.2975,0.28000324964523315
sample_1880_1880,-1231.9844,0.28421729803085327
sample_1881_1881,-1464.9513,0.2817162871360779
sample_1882_1882,-1447.842,0.2848200798034668
sample_1883_1883,-1808.395,0.28894728422164917
sample_1884_1884,-1419.39,0.2744390368461609
sample_1885_1885,-2217.8044,0.2794181704521179
sample_1886_1886,-1734.8845,0.28451406955718994
sample_1887_1887,-1558.6597,0.2861276865005493
sample_1888_1888,-1277.2822,0.2835339903831482
sample_1889_1889,-1529.2439,0.2788410186767578
sample_1890_1890,-1357.4059,0.28650790452957153
sample_1891_1891,-772.19025,0.2869461178779602
sample_1892_1892,-992.64166,0.2836090922355652
sample_1893_1893,-1074.642,0.27692317962646484
sample_1894_1894,-1295.8715,0.27907508611679077
sample_1895_1895,-1330.9913,0.2781248092651367
sample_1896_1896,-1761.0581,0.2815420627593994
sample_1897_1897,-950.70917,0.28452634811401367
sample_1898_1898,-1543.7098,0.2834550142288208
sample_1899_1899,-1050.0718,0.28474628925323486
sample_1900_1900,-1091.4102,0.28101569414138794
sample_1901_1901,-1329.9052,0.2846865653991699
sample_1902_1902,-1150.5702,0.28551119565963745
sample_1903_1903,-1677.888,0.2806060314178467
sample_1904_1904,-922.1321,0.2890470623970032
sample_1905_1905,-1584.5264,0.2766948342323303
sample_1906_1906,-1674.0496,0.28191429376602173
sample_1907_1907,-1139.3394,0.28060322999954224
sample_1908_1908,-1158.9995,0.28249597549438477
sample_1909_1909,-312.77853,0.280704140663147
sample_1910_1910,-1303.0413,0.27986031770706177
sample_1911_1911,-1449.2495,0.2854121923446655
sample_1912_1912,-1559.4586,0.28664177656173706
sample_1913_1913,-1851.8768,0.27655792236328125
sample_1914_1914,-1311.0063,0.28578031063079834
sample_1915_1915,-1385.0166,0.2819971442222595
sample_1916_1916,-1554.86,0.2817111611366272
sample_1917_1917,-1833.8362,0.2800801992416382
sample_1918_1918,-1360.874,0.2802414894104004
sample_1919_1919,-1211.5684,0.28621792793273926
sample_1920_1920,-1469.4889,0.27728962898254395
sample_1921_1921,-1158.4648,0.28213632106781006
sample_1922_1922,-1474.0234,0.2789456248283386
sample_1923_1923,-797.3439,0.28635090589523315
sample_1924_1924,-1178.7446,0.2733973264694214
sample_1925_1925,-1643.5289,0.28430718183517456
sample_1926_1926,-900.2783,0.28193414211273193
sample_1927_1927,-1881.7722,0.2845614552497864
sample_1928_1928,-1197.2397,0.28863149881362915
sample_1929_1929,-1264.9315,0.2841218113899231
sample_1930_1930,-1456.0955,0.28346896171569824
sample_1931_1931,-1726.354,0.27991628646850586
sample_1932_1932,-905.78815,0.28254568576812744
sample_1933_1933,-1377.5101,0.2782115936279297
sample_1934_1934,-851.4687,0.2867681384086609
sample_1935_1935,-1293.347,0.28224897384643555
sample_1936_1936,-1177.8862,0.2822549343109131
sample_1937_1937,-1648.6864,0.27655982971191406
sample_1938_1938,-1230.2253,0.288532555103302
sample_1939_1939,-916.8924,0.28095144033432007
sample_1940_1940,-885.72986,0.2888983488082886
sample_1941_1941,-1212.161,0.28388023376464844
sample_1942_1942,-1444.4603,0.2786399722099304
sample_1943_1943,-1176.2122,0.2860180735588074
sample_1944_1944,-1296.5001,0.28332948684692383
sample_1945_1945,-1571.5895,0.2804437279701233
sample_1946_1946,-1369.7407,0.27694153785705566
sample_1947_1947,-1570.6304,0.2837618589401245
sample_1948_1948,-1155.6431,0.2880430221557617
sample_1949_1949,-1307.2489,0.27590179443359375
sample_1950_1950,-979.10754,0.2856687903404236
sample_1951_1951,-1283.717,0.2820708155632019
sample_1952_1952,-1087.6624,0.2801230549812317
sample_1953_1953,-1699.7238,0.2840939164161682
sample_1954_1954,-1679.0476,0.2877553105354309
sample_1955_1955,-1984.6647,0.28423672914505005
sample_1956_1956,-1232.2583,0.2823640704154968
sample_1957_1957,-2371.579,0.27808892726898193
sample_1958_1958,-1767.4331,0.28055089712142944
sample_1959_1959,-1586.8582,0.28512346744537354
sample_1960_1960,-1679.2881,0.2753811478614807
sample_1961_1961,-965.41516,0.2864590883255005
sample_1962_1962,-1377.3,0.28138476610183716
sample_1963_1963,-845.30853,0.28030091524124146
sample_1964_1964,-1006.94116,0.28975552320480347
sample_1965_1965,-1360.099,0.28280216455459595
sample_1966_1966,-850.453,0.2871859669685364
sample_1967_1967,-877.1365,0.28411179780960083
sample_1968_1968,-1371.5001,0.28518372774124146
sample_1969_1969,-810.16046,0.29081296920776367
sample_1970_1970,-1517.3843,0.27980268001556396
sample_1971_1971,-1046.9535,0.28027188777923584
sample_1972_1972,-837.7883,0.28739017248153687
sample_1973_1973,-1036.12,0.28790730237960815
sample_1974_1974,-1327.1537,0.2836449146270752
sample_1975_1975,-810.45154,0.285774827003479
sample_1976_1976,-1418.9208,0.2798216938972473
sample_1977_1977,-988.97363,0.2851317524909973
sample_1978_1978,-1508.23,0.27734434604644775
sample_1979_1979,-1114.7219,0.2861972451210022
sample_1980_1980,-2032.8917,0.28137099742889404
sample_1981_1981,-924.3545,0.2813856601715088
sample_1982_1982,-389.52094,0.2808118462562561
sample_1983_1983,-929.525,0.27816319465637207
sample_1984_1984,-649.6525,0.28738605976104736
sample_1985_1985,-774.5801,0.28746509552001953
sample_1986_1986,-1652.1356,0.28209370374679565
sample_1987_1987,-1962.0505,0.280250608921051
sample_1988_1988,-1743.5029,0.2763867974281311
sample_1989_1989,-1749.9271,0.28186100721359253
sample_1990_1990,-790.42804,0.2851315140724182
sample_1991_1991,-1697.4482,0.2825689911842346
sample_1992_1992,-2169.9358,0.28646939992904663
sample_1993_1993,-1868.4489,0.28156590461730957
sample_1994_1994,-548.61096,0.2855899930000305
sample_1995_1995,-1830.6604,0.28313183784484863
sample_1996_1996,-2049.3357,0.2838224768638611
sample_1997_1997,-1282.865,0.28166812658309937
sample_1998_1998,-1726.3193,0.2790946364402771
sample_1999_1999,-1738.2144,0.2842031717300415
sample_2000_2000,-669.2432,0.2834239602088928
sample_2001_2001,-1111.4904,0.28411293029785156
sample_2002_2002,-941.5375,0.2762739062309265
sample_2003_2003,-1494.4186,0.28024548292160034
sample_2004_2004,-1957.7465,0.2745981216430664
sample_2005_2005,-947.6216,0.28956151008605957
sample_2006_2006,-2088.624,0.2806520462036133
sample_2007_2007,-960.423,0.27955949306488037
sample_2008_2008,-1136.3522,0.28351736068725586
sample_2009_2009,-1881.484,0.28279829025268555
sample_2010_2010,-2021.0746,0.2779712677001953
sample_2011_2011,-1652.9275,0.2775137424468994
sample_2012_2012,-1530.4657,0.28007638454437256
sample_2013_2013,-1897.7062,0.2838307023048401
sample_2014_2014,-1343.3237,0.2812455892562866
sample_2015_2015,-1045.7128,0.28446102142333984
sample_2016_2016,-1902.7726,0.28190308809280396
sample_2017_2017,-1758.5852,0.2885019779205322
sample_2018_2018,-1014.87616,0.2829896807670593
sample_2019_2019,-1459.3461,0.2841300368309021
sample_2020_2020,-1810.2856,0.2808185815811157
sample_2021_2021,-663.57635,0.28499919176101685
sample_2022_2022,-1262.6357,0.2830164432525635
sample_2023_2023,-1215.5267,0.2875904440879822
sample_2024_2024,-1436.978,0.2748587727546692
sample_2025_2025,-870.16626,0.27847087383270264
sample_2026_2026,-1087.6112,0.2870559096336365
sample_2027_2027,-1155.2733,0.2858460545539856
sample_2028_2028,-2369.396,0.2761770486831665
sample_2029_2029,-1738.8191,0.2826337218284607
sample_2030_2030,-1282.0137,0.28517067432403564
sample_2031_2031,-1801.7031,0.2766841650009155
sample_2032_2032,-1307.5751,0.2792263627052307
sample_2033_2033,-1750.7092,0.2802457809448242
sample_2034_2034,-1229.5815,0.28258568048477173
sample_2035_2035,-1425.3857,0.28523045778274536
sample_2036_2036,-2086.389,0.2758404612541199
sample_2037_2037,-843.53406,0.2833188772201538
sample_2038_2038,-1377.5504,0.28152745962142944
sample_2039_2039,-2067.0613,0.2756352424621582
sample_2040_2040,-1911.7292,0.278167188167572
sample_2041_2041,-1031.3928,0.2834608554840088
sample_2042_2042,-2040.9989,0.28328782320022583
sample_2043_2043,-1426.5616,0.282446026802063
sample_2044_2044,-991.2939,0.2839815616607666
sample_2045_2045,-1520.9337,0.28251218795776367
sample_2046_2046,-1410.8644,0.2863442897796631
sample_2047_2047,-841.51184,0.2826210856437683
sample_2048_2048,-2031.2688,0.28075486421585083
sample_2049_2049,-2737.0527,0.28011536598205566
sample_2050_2050,-1837.3281,0.2844979166984558
sample_2051_2051,-1398.7041,0.27536165714263916
sample_2052_2052,-1149.4902,0.2881147265434265
sample_2053_2053,-1740.7518,0.2788722515106201
sample_2054_2054,-1040.0385,0.2815098166465759
sample_2055_2055,-1790.0715,0.28244853019714355
sample_2056_2056,-780.5145,0.28062641620635986
sample_2057_2057,-1052.0171,0.2866084575653076
sample_2058_2058,-268.25323,0.27991026639938354
sample_2059_2059,-1161.3789,0.2797868847846985
sample_2060_2060,-1802.1567,0.2793284058570862
sample_2061_2061,-1913.3019,0.28467482328414917
sample_2062_2062,-1090.8151,0.2809036374092102
sample_2063_2063,-1345.0116,0.2791479229927063
sample_2064_2064,-654.1374,0.28220391273498535
sample_2065_2065,-1228.3094,0.28614330291748047
sample_2066_2066,-2135.326,0.278592586517334
sample_2067_2067,-1457.5114,0.2851194739341736
sample_2068_2068,-1239.497,0.2807363271713257
sample_2069_2069,-1469.6123,0.28094446659088135
sample_2070_2070,-1748.5635,0.2834346294403076
sample_2071_2071,-1031.0065,0.28230106830596924
sample_2072_2072,-1679.0082,0.2832804322242737
sample_2073_2073,-1259.8896,0.2863478660583496
sample_2074_2074,-1961.2412,0.2796320915222168
sample_2075_2075,-1507.737,0.2844587564468384
sample_2076_2076,-2025.3092,0.2816946506500244
sample_2077_2077,-839.7639,0.2865683436393738
sample_2078_2078,-1809.7391,0.28403663635253906
sample_2079_2079,-1972.0952,0.28357452154159546
sample_2080_2080,-1982.766,0.27940577268600464
sample_2081_2081,-1360.257,0.2856214642524719
sample_2082_2082,-1383.7195,0.2818335294723511
sample_2083_2083,-1254.6042,0.2795303463935852
sample_2084_2084,-1992.7733,0.2821170687675476
sample_2085_2085,-933.25085,0.28501152992248535
sample_2086_2086,-1704.0125,0.28076887130737305
sample_2087_2087,-918.755,0.2885293960571289
sample_2088_2088,-1497.5168,0.2838185429573059
sample_2089_2089,-1273.4846,0.2854580283164978
sample_2090_2090,-1315.2856,0.27907246351242065
sample_2091_2091,-1606.3679,0.28157520294189453
sample_2092_2092,-1565.8751,0.27965837717056274
sample_2093_2093,-1336.8386,0.2826571464538574
sample_2094_2094,-1108.7942,0.2844468355178833
sample_2095_2095,-922.11633,0.28689247369766235
sample_2096_2096,-1796.5465,0.283166766166687
sample_2097_2097,-1067.5184,0.27997684478759766
sample_2098_2098,-1164.9204,0.28169506788253784
sample_2099_2099,-1279.067,0.2890395522117615
sample_2100_2100,-1058.2982,0.2825191617012024
sample_2101_2101,-1129.9109,0.2813072204589844
sample_2102_2102,-1339.4619,0.28449124097824097
sample_2103_2103,-690.4752,0.28244972229003906
sample_2104_2104,-844.13586,0.2843218445777893
sample_2105_2105,-1417.6439,0.2807410955429077
sample_2106_2106,-1403.8826,0.28516459465026855
sample_2107_2107,-864.50903,0.2796820402145386
sample_2108_2108,-1784.8915,0.2804168462753296
sample_2109_2109,-473.8555,0.28400909900665283
sample_2110_2110,-1145.3798,0.28845733404159546
sample_2111_2111,-2599.4783,0.2743513584136963
sample_2112_2112,-1898.3706,0.28189271688461304
sample_2113_2113,-1337.8705,0.2770862579345703
sample_2114_2114,-1579.3688,0.28581905364990234
sample_2115_2115,-2044.528,0.28296834230422974
sample_2116_2116,-1765.6498,0.28011268377304077
sample_2117_2117,-1204.3948,0.2708706259727478
sample_2118_2118,-1129.1394,0.28166961669921875
sample_2119_2119,-1586.038,0.285001277923584
sample_2120_2120,-600.47766,0.284277081489563
sample_2121_2121,-1158.28,0.27551835775375366
sample_2122_2122,-1622.7443,0.28001952171325684
sample_2123_2123,-1044.3021,0.2860589027404785
sample_2124_2124,-1341.1794,0.2832101583480835
sample_2125_2125,-1532.5382,0.28125542402267456
sample_2126_2126,-1341.1095,0.2833060622215271
sample_2127_2127,-1484.0559,0.28306055068969727
sample_2128_2128,-1425.2517,0.2811760902404785
sample_2129_2129,-1600.3689,0.2803778648376465
sample_2130_2130,-1396.5894,0.28017401695251465
sample_2131_2131,-1442.4518,0.28677988052368164
sample_2132_2132,-1032.489,0.2829597592353821
sample_2133_2133,-1881.6887,0.2803693413734436
sample_2134_2134,-613.80237,0.28392982482910156
sample_2135_2135,-2030.2954,0.2816442847251892
sample_2136_2136,-860.3819,0.28015440702438354
sample_2137_2137,-1654.3088,0.28038710355758667
sample_2138_2138,-1001.6697,0.28568875789642334
sample_2139_2139,-1709.6013,0.2842540144920349
sample_2140_2140,-1382.9486,0.28848809003829956
sample_2141_2141,-1749.6426,0.28253114223480225
sample_2142_2142,-1095.0198,0.2826687693595886
sample_2143_2143,-1305.9347,0.2816271185874939
sample_2144_2144,-1338.0581,0.28519850969314575
sample_2145_2145,-1361.8601,0.28687822818756104
sample_2146_2146,-1785.6571,0.28091180324554443
sample_2147_2147,-811.08826,0.2888515591621399
sample_2148_2148,-1086.1667,0.2865707278251648
sample_2149_2149,-1327.9443,0.28128188848495483
sample_2150_2150,-1938.2988,0.2785171866416931
sample_2151_2151,-2363.8518,0.27478694915771484
sample_2152_2152,-2693.1973,0.2800215482711792
sample_2153_2153,-1150.46,0.28284430503845215
sample_2154_2154,-2164.7764,0.2824724316596985
sample_2155_2155,-512.0033,0.27601081132888794
sample_2156_2156,-1544.2401,0.2799084782600403
sample_2157_2157,-1138.5403,0.28296488523483276
sample_2158_2158,-1256.2341,0.27691203355789185
sample_2159_2159,-759.89276,0.2906976342201233
sample_2160_2160,-1120.4244,0.2848854064941406
sample_2161_2161,-1495.4254,0.2827765941619873
sample_2162_2162,-1333.7268,0.2814716696739197
sample_2163_2163,-1941.3478,0.28135979175567627
sample_2164_2164,-1647.9094,0.2813575863838196
sample_2165_2165,-2516.3535,0.2825632691383362
sample_2166_2166,-1648.074,0.2808743715286255
sample_2167_2167,-1584.4495,0.280666708946228
sample_2168_2168,-1694.9308,0.2872582674026489
sample_2169_2169,-2077.1821,0.28030723333358765
sample_2170_2170,-1972.592,0.28097444772720337
sample_2171_2171,-1872.7598,0.27992838621139526
sample_2172_2172,-2237.4197,0.2768501043319702
sample_2173_2173,-794.6468,0.2836531400680542
sample_2174_2174,-1333.937,0.282166063785553
sample_2175_2175,-1170.2441,0.28032922744750977
sample_2176_2176,-1619.7786,0.28447210788726807
sample_2177_2177,-1374.299,0.28778839111328125
sample_2178_2178,-1346.6115,0.2787928581237793
sample_2179_2179,-969.4675,0.28366804122924805
sample_2180_2180,-1501.0254,0.2843095064163208
sample_2181_2181,-2134.1152,0.2826300263404846
sample_2182_2182,-1449.3909,0.28683751821517944
sample_2183_2183,-1320.236,0.2826254963874817
sample_2184_2184,-744.0235,0.28297895193099976
sample_2185_2185,-1555.0376,0.2816527485847473
sample_2186_2186,-1544.7511,0.2856631875038147
sample_2187_2187,-1661.5459,0.2794089913368225
sample_2188_2188,-1391.7401,0.28576040267944336
sample_2189_2189,-1704.1162,0.2803465723991394
sample_2190_2190,-1436.3351,0.2804676294326782
sample_2191_2191,-2252.0896,0.2805328369140625
sample_2192_2192,-2342.637,0.2858545184135437
sample_2193_2193,-1789.589,0.27810579538345337
sample_2194_2194,-1155.882,0.27675777673721313
sample_2195_2195,-877.7493,0.2837502956390381
sample_2196_2196,-1211.5103,0.2850210666656494
sample_2197_2197,-1298.4434,0.2858946919441223
sample_2198_2198,-1763.9323,0.2858235836029053
sample_2199_2199,-2314.7725,0.282471239566803
sample_2200_2200,-1059.1615,0.28729552030563354
sample_2201_2201,-1153.416,0.28769129514694214
sample_2202_2202,-1178.6881,0.2805621027946472
sample_2203_2203,-1250.2805,0.28440308570861816
sample_2204_2204,-1334.6172,0.28998667001724243
sample_2205_2205,-1243.1434,0.27982044219970703
sample_2206_2206,-1117.0988,0.2843289375305176
sample_2207_2207,-999.7221,0.28350985050201416
sample_2208_2208,-478.77887,0.2817392945289612
sample_2209_2209,-1556.2578,0.28008514642715454
sample_2210_2210,-1277.6832,0.28610432147979736
sample_2211_2211,-2477.3018,0.27994221448898315
sample_2212_2212,-2223.4617,0.27997398376464844
sample_2213_2213,-2224.7375,0.2903846502304077
sample_2214_2214,-1336.4299,0.2786843776702881
sample_2215_2215,-703.6402,0.281421422958374
sample_2216_2216,-1321.4923,0.2818881869316101
sample_2217_2217,-1973.2924,0.278231680393219
sample_2218_2218,-849.7104,0.28532135486602783
sample_2219_2219,-2557.047,0.2783297300338745
sample_2220_2220,-1367.5054,0.28377729654312134
sample_2221_2221,-1611.7958,0.28260648250579834
sample_2222_2222,-2016.0908,0.2822802662849426
sample_2223_2223,-1810.2783,0.2777547836303711
sample_2224_2224,-1609.1053,0.2849571704864502
sample_2225_2225,-1040.1941,0.280254065990448
sample_2226_2226,-1312.0417,0.2826163172721863
sample_2227_2227,-1634.741,0.2859589457511902
sample_2228_2228,-1424.7322,0.28573065996170044
sample_2229_2229,-1712.4445,0.28209394216537476
sample_2230_2230,-1416.7537,0.2870224714279175
sample_2231_2231,-1878.9631,0.2823777198791504
sample_2232_2232,-1264.373,0.28211677074432373
sample_2233_2233,-969.6992,0.28814250230789185
sample_2234_2234,-1748.74,0.28256696462631226
sample_2235_2235,-1590.7898,0.2838369607925415
sample_2236_2236,-1386.8922,0.2785465717315674
sample_2237_2237,-1241.6932,0.2827925682067871
sample_2238_2238,-1970.949,0.283145546913147
sample_2239_2239,-1811.836,0.28090524673461914
sample_2240_2240,-1719.8146,0.28046560287475586
sample_2241_2241,-1061.7383,0.28163838386535645
sample_2242_2242,-1701.2924,0.283144474029541
sample_2243_2243,-1126.4705,0.2810863256454468
sample_2244_2244,-1381.0391,0.2832690477371216
sample_2245_2245,-1966.7717,0.28545713424682617
sample_2246_2246,-958.81885,0.28248387575149536
sample_2247_2247,-2533.0066,0.2838200330734253
sample_2248_2248,-1548.7665,0.2858043313026428
sample_2249_2249,-2254.156,0.27904367446899414
sample_2250_2250,-676.3592,0.28035593032836914
sample_2251_2251,-1039.0183,0.2832372784614563
sample_2252_2252,-1346.1013,0.2843303084373474
sample_2253_2253,-1341.6726,0.2836031913757324
sample_2254_2254,-977.2742,0.28313732147216797
sample_2255_2255,-2398.013,0.27891063690185547
sample_2256_2256,-980.6675,0.2851892113685608
sample_2257_2257,-2372.4343,0.2773916721343994
sample_2258_2258,-1649.689,0.28490519523620605
sample_2259_2259,-1766.2422,0.2895721197128296
sample_2260_2260,-1992.0442,0.27862077951431274
sample_2261_2261,-1518.4352,0.28296953439712524
sample_2262_2262,-1913.5435,0.2894905209541321
sample_2263_2263,-1055.3542,0.2844356298446655
sample_2264_2264,-2586.2146,0.2792534828186035
sample_2265_2265,-2232.1746,0.2799234390258789
sample_2266_2266,-1381.9377,0.2773176431655884
sample_2267_2267,-1504.6791,0.28446054458618164
sample_2268_2268,-1829.0688,0.28085803985595703
sample_2269_2269,-1989.3048,0.2840840220451355
sample_2270_2270,-1993.1508,0.2803956866264343
sample_2271_2271,-1242.8986,0.28296464681625366
sample_2272_2272,-1324.0782,0.2823523283004761
sample_2273_2273,-1307.0193,0.2799845337867737
sample_2274_2274,-1592.7839,0.27872025966644287
sample_2275_2275,-1621.1703,0.2822878360748291
sample_2276_2276,-1717.0665,0.2841295599937439
sample_2277_2277,-1892.8569,0.28434741497039795
sample_2278_2278,-2323.7993,0.2810397148132324
sample_2279_2279,-1288.8721,0.28201931715011597
sample_2280_2280,-2084.8484,0.27963459491729736
sample_2281_2281,-984.91223,0.2815949320793152
sample_2282_2282,-2057.235,0.28452616930007935
sample_2283_2283,-1433.7325,0.28725409507751465
sample_2284_2284,-1645.5283,0.28702205419540405
sample_2285_2285,-1594.97,0.2808237671852112
sample_2286_2286,-2016.0109,0.28085237741470337
sample_2287_2287,-797.7938,0.28351354598999023
