id,label,skips,rewards
10,"[2, 2, 1, 1, 3, 3, 2, 1, 1, 1, 0, 0, 1, 2, 0]","{0: [0], 1: [1, 0], 2: [0, 0, 0], 3: [0, 0, 0, 1]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 1, 0, 3, 1, 0, 2, 2, 1, 3, 0, 3, 0, 0, 1]","{0: [0], 1: [0, 1], 2: [0, 1, 1], 3: [1, 0, 1, 0]}","[0.25017760797798727, 0.30479547799070006, 0.2784973717061793, 0.2784973717061793, 0.3088775064099447, 0.258582884321492, 0.2836308357873154, 0.274688190289674, 0.2549579437578336, 0.3088775064099447]"
10,"[3, 3, 3, 1, 3, 1, 3, 1, 3, 2, 0, 3, 1, 1, 1]","{0: [1], 1: [1, 0], 2: [1, 1, 1], 3: [0, 0, 1, 0]}","[0.2622420221851996, 0.3034428373146045, 0.2914487096290633, 0.32134194062573906, 0.3171505771767599, 0.32557007018603873, 0.25979878931429257, 0.3241565986319215, 0.3729999672248621, 0.3298351264083632]"
10,"[2, 3, 3, 2, 1, 2, 1, 3, 2, 1, 3, 0, 1, 3, 0]","{0: [0], 1: [1, 1], 2: [1, 0, 0], 3: [1, 1, 1, 1]}","[0.26966353201558, 0.2862210558013131, 0.300749573479958, 0.27595403249788275, 0.31437668121054196, 0.3088775064099447, 0.2862210558013131, 0.31161900681179666, 0.3185436231134769, 0.2980722933598883]"
10,"[2, 3, 2, 1, 3, 0, 2, 3, 2, 3, 0, 3, 3, 3, 0]","{0: [0], 1: [0, 1], 2: [0, 0, 0], 3: [1, 0, 0, 0]}","[0.25616246748958493, 0.28234160669315744, 0.28105629027913037, 0.2549579437578336, 0.18840860543173543, 0.3088775064099447, 0.33126504549020364, 0.2537572018871206, 0.2888269978917027, 0.2888269978917027]"
10,"[2, 3, 1, 2, 2, 0, 1, 0, 0, 1, 2, 1, 0, 3, 0]","{0: [1], 1: [1, 0], 2: [0, 1, 1], 3: [0, 1, 1, 1]}","[0.16759945221962824, 0.23619585365179713, 0.2862210558013131, 0.300749573479958, 0.2549579437578336, 0.3185436231134769, 0.32698764470260316, 0.3241565986319215, 0.2927654939811637, 0.2772237576546104]"
10,"[3, 2, 1, 1, 1, 0, 1, 2, 3, 0, 1, 0, 0, 2, 2]","{0: [0], 1: [1, 0], 2: [0, 1, 0], 3: [1, 1, 1, 1]}","[0.19841056745053862, 0.2622420221851996, 0.294086238583974, 0.2994089384287623, 0.3384766610419049, 0.2513670399435197, 0.2994089384287623, 0.2772237576546104, 0.294086238583974, 0.3034428373146045]"
10,"[2, 0, 2, 3, 2, 2, 1, 1, 3, 1, 2, 2, 2, 3, 0]","{0: [1], 1: [0, 0], 2: [0, 1, 1], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 2, 2, 0, 3, 2, 1, 0, 1, 1, 3, 3, 1, 0, 1]","{0: [1], 1: [1, 1], 2: [0, 0, 1], 3: [1, 1, 1, 0]}","[0.20045251275514153, 0.2784973717061793, 0.31161900681179666, 0.294086238583974, 0.28492398350792647, 0.31437668121054196, 0.2784973717061793, 0.26966353201558, 0.2862210558013131, 0.294086238583974]"
10,"[3, 2, 3, 2, 1, 2, 1, 2, 0, 3, 0, 0, 0, 3, 2]","{0: [1], 1: [0, 0], 2: [1, 1, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 0, 1, 2, 2, 0, 2, 2, 3, 2, 1, 1, 3, 1, 0]","{0: [1], 1: [1, 1], 2: [1, 1, 1], 3: [1, 1, 1, 1]}","[0.2525602359311233, 0.31437668121054196, 0.30479547799070006, 0.31161900681179666, 0.3241565986319215, 0.23734058116562218, 0.21837756383506662, 0.2784973717061793, 0.31161900681179666, 0.2513670399435197]"
10,"[1, 2, 0, 0, 3, 1, 1, 3, 2, 0, 1, 1, 3, 2, 0]","{0: [0], 1: [0, 1], 2: [1, 1, 1], 3: [0, 1, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 2, 1, 0, 3, 2, 3, 1, 0, 2, 3, 1, 2, 0, 2]","{0: [1], 1: [1, 0], 2: [0, 1, 0], 3: [1, 1, 0, 1]}","[0.22274498698834155, 0.2836308357873154, 0.2671743459652642, 0.2888269978917027, 0.24899193408820353, 0.26966353201558, 0.24311972765423262, 0.2513670399435197, 0.300749573479958, 0.2980722933598883]"
10,"[3, 1, 1, 3, 0, 0, 3, 1, 3, 2, 2, 2, 1, 1, 3]","{0: [1], 1: [1, 0], 2: [0, 1, 0], 3: [1, 0, 1, 1]}","[0.22940470156504542, 0.30209420445979795, 0.2967396323270139, 0.32134194062573906, 0.25979878931429257, 0.3284093281279372, 0.24899193408820353, 0.2721681309335236, 0.21729470185935862, 0.2954109493838166]"
10,"[1, 1, 2, 0, 3, 1, 0, 2, 0, 2, 0, 2, 3, 2, 1]","{0: [1], 1: [0, 1], 2: [0, 0, 0], 3: [0, 1, 0, 0]}","[0.037259036669986034, 0.2836308357873154, 0.2784973717061793, 0.2684170153551299, 0.300749573479958, 0.300749573479958, 0.30479547799070006, 0.2901358795813504, 0.2797748805989118, 0.26966353201558]"
10,"[0, 0, 2, 0, 3, 0, 0, 0, 0, 3, 2, 0, 3, 3, 3]","{0: [0], 1: [1, 1], 2: [0, 1, 0], 3: [0, 0, 1, 1]}","[0.28234160669315744, 0.30615213243440703, 0.2994089384287623, 0.24079694348960193, 0.22605849486328977, 0.294086238583974, 0.30479547799070006, 0.2875220586137977, 0.26101849995342097, 0.2862210558013131]"
10,"[0, 0, 0, 1, 2, 3, 0, 3, 1, 1, 1, 1, 1, 3, 1]","{0: [0], 1: [0, 0], 2: [1, 0, 1], 3: [0, 0, 1, 0]}","[0.294086238583974, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 1, 2, 1, 1, 2, 2, 3, 1, 0, 2, 3, 0, 2, 2]","{0: [1], 1: [1, 0], 2: [1, 0, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 3, 3, 1, 3, 3, 3, 0, 0, 3, 0, 1, 0, 0, 3]","{0: [1], 1: [1, 0], 2: [1, 1, 0], 3: [1, 0, 0, 0]}","[0.2836308357873154, 0.30479547799070006, 0.2734262250836617, 0.3034428373146045, 0.245457401410121, 0.294086238583974, 0.26346936195595083, 0.2772237576546104, 0.3171505771767599, 0.20250842002470965]"
10,"[1, 3, 3, 3, 3, 3, 1, 0, 1, 1, 2, 0, 2, 1, 3]","{0: [1], 1: [1, 1], 2: [0, 0, 0], 3: [1, 1, 1, 1]}","[0.21087262016421682, 0.31576159852455576, 0.30209420445979795, 0.300749573479958, 0.31576159852455576, 0.2875220586137977, 0.294086238583974, 0.3171505771767599, 0.30209420445979795, 0.32557007018603873]"
10,"[3, 0, 3, 2, 3, 1, 1, 0, 2, 1, 1, 2, 3, 1, 1]","{0: [0], 1: [1, 0], 2: [1, 0, 1], 3: [0, 0, 0, 1]}","[0.2525602359311233, 0.2836308357873154, 0.30209420445979795, 0.24899193408820353, 0.2927654939811637, 0.2525602359311233, 0.3129958192883965, 0.31024623783442024, 0.31024623783442024, 0.30615213243440703]"
10,"[0, 0, 1, 3, 1, 3, 2, 2, 2, 3, 1, 0, 0, 2, 3]","{0: [1], 1: [1, 1], 2: [0, 0, 0], 3: [0, 1, 1, 1]}","[0.08270685597800145, 0.2671743459652642, 0.30479547799070006, 0.26593551789966074, 0.22717025596579984, 0.2967396323270139, 0.2734262250836617, 0.24311972765423262, 0.21299905081729792, 0.2836308357873154]"
10,"[1, 1, 2, 3, 3, 1, 0, 1, 3, 0, 1, 2, 1, 3, 1]","{0: [0], 1: [1, 1], 2: [1, 1, 1], 3: [1, 0, 0, 1]}","[0.22055406846897074, 0.22605849486328977, 0.2772237576546104, 0.2901358795813504, 0.28105629027913037, 0.30209420445979795, 0.2784973717061793, 0.294086238583974, 0.27595403249788275, 0.300749573479958]"
10,"[1, 2, 2, 3, 1, 0, 3, 1, 2, 0, 1, 0, 2, 2, 0]","{0: [0], 1: [1, 0], 2: [1, 1, 0], 3: [0, 1, 1, 1]}","[0.25616246748958493, 0.28234160669315744, 0.294086238583974, 0.2772237576546104, 0.31161900681179666, 0.300749573479958, 0.24079694348960193, 0.3034428373146045, 0.3326990913197809, 0.31024623783442024]"
10,"[1, 3, 0, 2, 3, 1, 1, 3, 3, 0, 2, 1, 3, 1, 3]","{0: [0], 1: [0, 0], 2: [1, 1, 0], 3: [0, 0, 0, 1]}","[0.060155432288534726, 0.2994089384287623, 0.2994089384287623, 0.0013190925162404, 0.0013190925162404, 1.0552740129923198e-05, 0.2914487096290633, 0.2734262250836617, 0.2994089384287623, 0.0013190925162404]"
10,"[2, 0, 1, 0, 2, 0, 2, 0, 3, 1, 1, 3, 0, 2, 1]","{0: [1], 1: [0, 1], 2: [1, 0, 1], 3: [0, 0, 1, 0]}","[0.1322391050284523, 0.2797748805989118, 0.2647005252119971, 0.274688190289674, 0.2967396323270139, 0.30209420445979795, 0.19436837245391247, 0.2927654939811637, 0.3171505771767599, 0.294086238583974]"
10,"[3, 1, 0, 2, 0, 3, 0, 0, 2, 3, 0, 0, 0, 3, 2]","{0: [0], 1: [1, 1], 2: [1, 1, 0], 3: [1, 0, 1, 1]}","[0.0014682897091516656, 0.27595403249788275, 0.2647005252119971, 0.2045783368298221, 0.3075128065920478, 0.2721681309335236, 0.2875220586137977, 0.2954109493838166, 0.3241565986319215, 0.33557958700743507]"
10,"[2, 0, 3, 1, 0, 1, 0, 0, 3, 3, 0, 3, 0, 1, 0]","{0: [1], 1: [0, 1], 2: [0, 0, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 3, 2, 3, 1, 2, 2, 0, 3, 0, 2, 0, 3, 1, 0]","{0: [0], 1: [1, 1], 2: [0, 0, 0], 3: [0, 1, 1, 1]}","[0.11947527744467444, 0.26101849995342097, 0.25979878931429257, 0.2573707790286969, 0.16942447568354382, 0.2967396323270139, 0.2954109493838166, 0.25616246748958493, 0.2901358795813504, 0.21621542551605014]"
10,"[3, 0, 3, 1, 3, 0, 3, 1, 0, 1, 2, 0, 1, 0, 0]","{0: [0], 1: [0, 0], 2: [1, 0, 0], 3: [1, 0, 0, 1]}","[0.03402101636669045, 0.3326990913197809, 0.2994089384287623, 0.31024623783442024, 0.24079694348960193, 0.28105629027913037, 0.31994074228102914, 0.2888269978917027, 0.2994089384287623, 0.33413726984341724]"
10,"[0, 0, 0, 3, 2, 1, 0, 1, 0, 3, 3, 0, 1, 2, 3]","{0: [1], 1: [0, 0], 2: [0, 1, 0], 3: [1, 1, 0, 1]}","[0.17685705360199439, 0.2797748805989118, 0.28234160669315744, 0.26101849995342097, 0.2875220586137977, 0.31161900681179666, 0.3298351264083632, 0.2734262250836617, 0.26101849995342097, 0.2994089384287623]"
10,"[3, 0, 2, 3, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 3]","{0: [1], 1: [1, 0], 2: [0, 0, 1], 3: [0, 0, 1, 0]}","[0.22164772301981162, 0.2967396323270139, 0.23505481285785218, 0.26593551789966074, 0.2784973717061793, 0.2797748805989118, 0.2875220586137977, 0.31437668121054196, 0.30479547799070006, 0.30209420445979795]"
10,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 1]","{0: [0], 1: [0, 0], 2: [0, 0, 1], 3: [0, 1, 1, 0]}","[0.26101849995342097, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 1, 1, 0, 2, 0, 3, 3, 0, 0, 1, 3, 1, 2, 3]","{0: [1], 1: [0, 1], 2: [1, 1, 1], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 3, 1, 2, 1, 2, 2, 2, 1, 1, 3, 2, 3, 0, 2]","{0: [0], 1: [0, 0], 2: [1, 1, 0], 3: [1, 1, 1, 0]}","[0.12313991169237533, 0.2836308357873154, 0.2875220586137977, 0.294086238583974, 0.20045251275514153, 0.2709139018929371, 0.3171505771767599, 0.2875220586137977, 0.2836308357873154, 0.2573707790286969]"
10,"[2, 0, 2, 2, 3, 1, 0, 0, 2, 3, 1, 1, 2, 2, 1]","{0: [0], 1: [1, 0], 2: [0, 1, 0], 3: [1, 0, 1, 1]}","[0.009047655568892903, 0.27595403249788275, 0.3034428373146045, 0.20981473274253531, 0.30479547799070006, 0.2734262250836617, 0.31161900681179666, 0.31437668121054196, 0.3075128065920478, 0.3227472240939291]"
10,"[3, 2, 1, 3, 0, 1, 3, 1, 3, 1, 1, 2, 2, 2, 2]","{0: [0], 1: [1, 1], 2: [1, 0, 1], 3: [1, 0, 1, 1]}","[0.24195647734617126, 0.2914487096290633, 0.28234160669315744, 0.31994074228102914, 0.3075128065920478, 0.32134194062573906, 0.25979878931429257, 0.294086238583974, 0.2862210558013131, 0.2994089384287623]"
10,"[0, 0, 2, 0, 2, 1, 2, 3, 2, 2, 1, 2, 2, 0, 1]","{0: [0], 1: [1, 0], 2: [1, 0, 0], 3: [1, 0, 1, 1]}","[0.2954109493838166, 0.3227472240939291, 0.274688190289674, 0.2914487096290633, 0.28492398350792647, 0.3227472240939291, 0.32698764470260316, 0.28234160669315744, 0.2797748805989118, 0.294086238583974]"
10,"[0, 2, 1, 2, 3, 1, 2, 3, 2, 1, 3, 0, 3, 2, 3]","{0: [0], 1: [0, 1], 2: [0, 1, 1], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 3, 1, 0, 2, 2, 1, 0, 3, 2, 3, 0, 3, 2, 3]","{0: [1], 1: [1, 0], 2: [0, 1, 0], 3: [0, 0, 1, 0]}","[0.0105527401299232, 0.274688190289674, 0.2901358795813504, 0.2442867003601084, 0.26593551789966074, 0.28105629027913037, 0.2249503669637582, 0.25979878931429257, 0.2772237576546104, 0.2772237576546104]"
10,"[0, 3, 0, 1, 3, 1, 0, 0, 0, 0, 3, 3, 2, 3, 1]","{0: [0], 1: [1, 0], 2: [0, 0, 0], 3: [0, 1, 1, 0]}","[0.2927654939811637, 0.26101849995342097, 0.30209420445979795, 0.2573707790286969, 0.28234160669315744, 0.28105629027913037, 0.2784973717061793, 0.20666231074105806, 0.30209420445979795, 0.2954109493838166]"
10,"[0, 2, 1, 2, 0, 3, 3, 2, 2, 2, 0, 3, 2, 2, 1]","{0: [0], 1: [0, 0], 2: [0, 1, 0], 3: [0, 1, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 3, 2, 0, 0, 0, 1, 0, 2, 1, 0, 2, 3, 1, 0]","{0: [0], 1: [0, 1], 2: [0, 0, 1], 3: [1, 1, 0, 1]}","[0.24899193408820353, 0.2784973717061793, 0.30479547799070006, 0.2734262250836617, 0.2901358795813504, 0.2647005252119971, 0.31161900681179666, 0.258582884321492, 0.2914487096290633, 0.2954109493838166]"
10,"[1, 3, 2, 3, 2, 0, 3, 2, 0, 0, 2, 0, 3, 2, 0]","{0: [0], 1: [1, 1], 2: [1, 1, 1], 3: [1, 0, 1, 0]}","[0.006690870332851848, 0.2901358795813504, 0.2721681309335236, 0.2980722933598883, 0.26346936195595083, 0.3088775064099447, 0.3034428373146045, 0.2772237576546104, 0.2967396323270139, 0.31024623783442024]"
10,"[1, 1, 3, 0, 1, 2, 2, 2, 3, 0, 3, 3, 0, 2, 1]","{0: [1], 1: [0, 1], 2: [0, 1, 1], 3: [1, 1, 0, 1]}","[0.274688190289674, 0.3227472240939291, 0.3088775064099447, 0.19841056745053862, 0.33557958700743507, 0.2721681309335236, 0.28492398350792647, 0.2901358795813504, 0.3088775064099447, 0.274688190289674]"
10,"[1, 0, 3, 0, 2, 1, 3, 3, 2, 1, 3, 3, 3, 3, 2]","{0: [1], 1: [0, 1], 2: [1, 0, 1], 3: [0, 1, 1, 0]}","[0.15954893148763993, 0.2784973717061793, 0.30479547799070006, 0.31437668121054196, 0.22717025596579984, 0.2875220586137977, 0.2980722933598883, 0.3088775064099447, 0.2954109493838166, 0.30479547799070006]"
10,"[2, 3, 1, 3, 3, 1, 0, 2, 3, 0, 3, 1, 1, 3, 3]","{0: [1], 1: [0, 1], 2: [0, 0, 1], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 3, 2, 2, 3, 1, 0, 0, 0, 3, 3, 0, 0, 0, 0]","{0: [0], 1: [1, 0], 2: [1, 0, 0], 3: [0, 0, 0, 1]}","[0.04322402357216542, 0.2888269978917027, 0.2875220586137977, 0.294086238583974, 0.2709139018929371, 0.31161900681179666, 0.2478100123278462, 0.2671743459652642, 0.2721681309335236, 0.28105629027913037]"
10,"[2, 0, 1, 3, 3, 2, 1, 1, 2, 2, 2, 0, 3, 3, 3]","{0: [0], 1: [1, 0], 2: [0, 0, 0], 3: [1, 0, 0, 0]}","[0.14177585255107342, 0.30615213243440703, 0.31576159852455576, 0.2513670399435197, 0.3034428373146045, 0.2734262250836617, 0.3326990913197809, 0.2914487096290633, 0.34432073443360794, 0.2927654939811637]"
10,"[2, 3, 2, 3, 0, 0, 2, 2, 0, 1, 2, 0, 2, 1, 2]","{0: [0], 1: [0, 0], 2: [0, 0, 0], 3: [1, 1, 1, 1]}","[0.2045783368298221, 0.22605849486328977, 0.2721681309335236, 0.2994089384287623, 0.2994089384287623, 0.24899193408820353, 0.28492398350792647, 0.24311972765423262, 0.2721681309335236, 0.2862210558013131]"
10,"[1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 3, 3, 0, 3]","{0: [1], 1: [0, 0], 2: [0, 0, 0], 3: [0, 1, 0, 0]}","[0.20981473274253531, 0.2967396323270139, 0.2734262250836617, 0.26101849995342097, 0.2888269978917027, 0.32134194062573906, 0.2862210558013131, 0.26593551789966074, 0.25979878931429257, 0.2862210558013131]"
10,"[1, 1, 0, 3, 2, 2, 0, 3, 0, 1, 3, 2, 2, 3, 2]","{0: [1], 1: [1, 0], 2: [0, 1, 0], 3: [1, 1, 0, 1]}","[0.20561856367401346, 0.2513670399435197, 0.2249503669637582, 0.2772237576546104, 0.2875220586137977, 0.28492398350792647, 0.2914487096290633, 0.18257192728297456, 0.2927654939811637, 0.24195647734617126]"
10,"[0, 2, 0, 3, 0, 2, 0, 2, 1, 3, 1, 2, 1, 1, 0]","{0: [0], 1: [0, 1], 2: [1, 0, 1], 3: [1, 0, 0, 1]}","[0.20770958397727832, 0.3129958192883965, 0.2954109493838166, 0.2784973717061793, 0.294086238583974, 0.2525602359311233, 0.32134194062573906, 0.28492398350792647, 0.22384586632088296, 0.24899193408820353]"
10,"[1, 0, 1, 2, 2, 2, 2, 3, 0, 2, 3, 2, 0, 3, 2]","{0: [0], 1: [0, 1], 2: [1, 0, 1], 3: [0, 1, 1, 1]}","[0.09091317531180462, 0.2901358795813504, 0.2994089384287623, 0.31994074228102914, 0.2980722933598883, 0.2994089384287623, 0.3088775064099447, 0.26593551789966074, 0.30615213243440703, 0.28105629027913037]"
10,"[2, 0, 3, 3, 3, 0, 3, 1, 2, 1, 0, 2, 3, 1, 3]","{0: [0], 1: [0, 1], 2: [1, 1, 0], 3: [1, 0, 0, 1]}","[0.03009961793620024, 0.30479547799070006, 0.2967396323270139, 0.3034428373146045, 0.2622420221851996, 0.31994074228102914, 0.3088775064099447, 0.31994074228102914, 0.3075128065920478, 0.20250842002470965]"
10,"[1, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 1, 1, 0]","{0: [0], 1: [0, 1], 2: [1, 1, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 2, 2, 1, 0, 3, 1, 3, 2, 0, 1, 0, 2, 2, 2]","{0: [0], 1: [0, 1], 2: [1, 1, 1], 3: [0, 0, 1, 0]}","[0.2980722933598883, 0.2994089384287623, 0.2967396323270139, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 0, 1, 2, 3, 1, 1, 2, 1, 0, 2, 0, 2, 0, 2]","{0: [1], 1: [0, 1], 2: [0, 0, 0], 3: [1, 0, 1, 0]}","[0.26101849995342097, 0.2797748805989118, 0.23734058116562218, 0.2797748805989118, 0.30479547799070006, 0.31161900681179666, 0.2980722933598883, 0.23052739795442567, 0.21837756383506662, 0.31994074228102914]"
10,"[0, 1, 3, 1, 0, 3, 0, 2, 2, 3, 0, 1, 3, 0, 3]","{0: [0], 1: [0, 0], 2: [1, 1, 0], 3: [0, 0, 0, 1]}","[0.137748373711302, 0.33702604875815684, 0.31994074228102914, 0.30615213243440703, 0.32134194062573906, 0.3298351264083632, 0.2954109493838166, 0.2875220586137977, 0.31024623783442024, 0.2784973717061793]"
10,"[1, 0, 0, 0, 0, 1, 0, 1, 3, 3, 3, 0, 2, 1, 2]","{0: [0], 1: [1, 1], 2: [1, 1, 1], 3: [0, 0, 1, 0]}","[0.17969934515936412, 0.3034428373146045, 0.3129958192883965, 0.25616246748958493, 0.26346936195595083, 0.26346936195595083, 0.31161900681179666, 0.27595403249788275, 0.3088775064099447, 0.2914487096290633]"
10,"[2, 3, 0, 0, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2]","{0: [1], 1: [0, 0], 2: [1, 1, 1], 3: [1, 0, 1, 1]}","[0.15867068246527752, 0.27595403249788275, 0.31576159852455576, 0.2914487096290633, 0.2967396323270139, 0.2784973717061793, 0.258582884321492, 0.31576159852455576, 0.26966353201558, 0.2734262250836617]"
10,"[2, 1, 0, 1, 0, 3, 2, 3, 0, 1, 3, 3, 3, 3, 0]","{0: [1], 1: [0, 1], 2: [0, 0, 1], 3: [1, 0, 1, 1]}","[0.060615803505132466, 0.2525602359311233, 0.26966353201558, 0.2721681309335236, 0.28492398350792647, 0.2784973717061793, 0.31161900681179666, 0.3034428373146045, 0.30209420445979795, 0.2862210558013131]"
10,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 3, 3, 0, 3, 2, 1]","{0: [1], 1: [0, 1], 2: [0, 1, 1], 3: [1, 0, 1, 0]}","[0.20770958397727832, 0.3034428373146045, 0.30209420445979795, 0.2684170153551299, 0.31576159852455576, 0.24311972765423262, 0.31024623783442024, 0.3129958192883965, 0.2784973717061793, 0.3129958192883965]"
10,"[2, 3, 0, 1, 3, 2, 0, 0, 1, 2, 1, 3, 2, 1, 1]","{0: [0], 1: [1, 0], 2: [0, 1, 1], 3: [0, 0, 1, 0]}","[0.2537572018871206, 0.2836308357873154, 0.2442867003601084, 0.3129958192883965, 0.2622420221851996, 0.3075128065920478, 0.300749573479958, 0.2772237576546104, 0.3129958192883965, 0.31024623783442024]"
10,"[1, 0, 0, 2, 1, 2, 2, 1, 1, 3, 2, 1, 0, 1, 0]","{0: [1], 1: [0, 1], 2: [0, 1, 1], 3: [0, 0, 1, 1]}","[0.2671743459652642, 0.2709139018929371, 0.26593551789966074, 0.25616246748958493, 0.24899193408820353, 0.30615213243440703, 0.26101849995342097, 0.2671743459652642, 0.245457401410121, 0.31161900681179666]"
10,"[1, 0, 2, 0, 3, 0, 0, 2, 2, 0, 3, 0, 0, 2, 2]","{0: [1], 1: [0, 0], 2: [0, 0, 0], 3: [0, 1, 1, 0]}","[0.28492398350792647, 0.2994089384287623, 0.2994089384287623, 0.30479547799070006, 0.2709139018929371, 0.294086238583974, 0.2994089384287623, 0.3034428373146045, 0.2954109493838166, 0.28105629027913037]"
10,"[2, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1, 0, 3, 0, 2]","{0: [0], 1: [0, 1], 2: [0, 0, 1], 3: [0, 1, 1, 0]}","[0.2967396323270139, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 3, 1, 0, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2]","{0: [0], 1: [0, 1], 2: [1, 0, 1], 3: [0, 1, 0, 1]}","[0.15605528473123845, 0.21729470185935862, 0.2709139018929371, 0.26966353201558, 0.2709139018929371, 0.2836308357873154, 0.22055406846897074, 0.2901358795813504, 0.23052739795442567, 0.2927654939811637]"
10,"[0, 3, 2, 0, 0, 3, 1, 1, 3, 1, 3, 2, 2, 3, 2]","{0: [1], 1: [1, 0], 2: [1, 0, 1], 3: [0, 0, 1, 1]}","[0.15954893148763993, 0.3129958192883965, 0.27595403249788275, 0.20354162426216163, 0.2734262250836617, 0.23964112013820227, 0.2888269978917027, 0.23964112013820227, 0.3284093281279372, 0.21621542551605014]"
10,"[0, 2, 1, 0, 2, 2, 3, 2, 0, 0, 3, 2, 2, 1, 1]","{0: [1], 1: [0, 1], 2: [0, 0, 1], 3: [1, 0, 1, 1]}","[0.1740448920601608, 0.3075128065920478, 0.2647005252119971, 0.294086238583974, 0.25616246748958493, 0.2862210558013131, 0.28492398350792647, 0.3075128065920478, 0.2671743459652642, 0.2980722933598883]"
10,"[1, 3, 1, 1, 2, 1, 2, 0, 0, 0, 3, 3, 2, 3, 1]","{0: [1], 1: [1, 1], 2: [1, 1, 0], 3: [0, 1, 0, 0]}","[0.24311972765423262, 0.25017760797798727, 0.23619585365179713, 0.21946401738949653, 0.2994089384287623, 0.22164772301981162, 0.2980722933598883, 0.2721681309335236, 0.23734058116562218, 0.31161900681179666]"
